elapsed_s,replica_id,host,reachable,roster_size,stable_prefix,delivered_ops,retained_ops,pending_ops,known_replicas,peer_count,ops_applied,state_md5
159,ff57919fded3,ff57919fded3,1,3,218,497,279,0,4,3,147,3a93abfb72feff7ba7bfed17bbb31d58
160,779777a69aa2,779777a69aa2,1,3,218,500,282,0,4,3,149,05977a58f803527d10f4476c2f758516
160,b65ee3528dfd,b65ee3528dfd,1,3,218,500,282,0,4,3,148,05977a58f803527d10f4476c2f758516
160,ff57919fded3,ff57919fded3,1,3,218,503,285,0,4,3,149,d78a86bcad2e94d0a9febb2fabbc0c0f
161,779777a69aa2,779777a69aa2,1,3,218,505,287,0,4,3,151,70d5782efb1c53cf2a3a614cc1050ddb
161,b65ee3528dfd,b65ee3528dfd,1,3,218,506,288,0,4,3,150,70d5782efb1c53cf2a3a614cc1050ddb
161,ff57919fded3,ff57919fded3,1,3,218,506,288,0,4,3,150,70d5782efb1c53cf2a3a614cc1050ddb
162,779777a69aa2,779777a69aa2,1,3,218,509,291,0,4,3,152,096edb89438a887cbee4d984d519c1eb
162,b65ee3528dfd,b65ee3528dfd,1,3,218,509,291,0,4,3,151,096edb89438a887cbee4d984d519c1eb
162,ff57919fded3,ff57919fded3,1,3,218,509,291,0,4,3,151,096edb89438a887cbee4d984d519c1eb
163,779777a69aa2,779777a69aa2,1,3,218,512,294,0,4,3,153,22a569007781fed80552b9de5ed7d42e
163,b65ee3528dfd,b65ee3528dfd,1,3,218,512,294,0,4,3,152,22a569007781fed80552b9de5ed7d42e
163,ff57919fded3,ff57919fded3,1,3,218,512,294,0,4,3,152,22a569007781fed80552b9de5ed7d42e
164,779777a69aa2,779777a69aa2,1,3,218,515,297,0,4,3,154,ae93ebb8855bff48fef40fc9eb3167b3
164,b65ee3528dfd,b65ee3528dfd,1,3,218,515,297,0,4,3,153,ae93ebb8855bff48fef40fc9eb3167b3
164,ff57919fded3,ff57919fded3,1,3,218,515,297,0,4,3,153,ae93ebb8855bff48fef40fc9eb3167b3
166,779777a69aa2,779777a69aa2,1,3,218,518,300,0,4,3,155,335890bda18c15b73c84699ae1ed874c
166,b65ee3528dfd,b65ee3528dfd,1,3,218,518,300,0,4,3,154,335890bda18c15b73c84699ae1ed874c
166,ff57919fded3,ff57919fded3,1,3,218,518,300,0,4,3,154,335890bda18c15b73c84699ae1ed874c
167,779777a69aa2,779777a69aa2,1,3,218,521,303,0,4,3,156,9ae0cb9eef9ec86ceef63d51d66b4a77
167,b65ee3528dfd,b65ee3528dfd,1,3,218,521,303,0,4,3,155,9ae0cb9eef9ec86ceef63d51d66b4a77
167,ff57919fded3,ff57919fded3,1,3,218,521,303,0,4,3,155,9ae0cb9eef9ec86ceef63d51d66b4a77
168,779777a69aa2,779777a69aa2,1,3,218,524,306,0,4,3,157,1ca0dec5b0db6bd4f0e160fee9876022
168,b65ee3528dfd,b65ee3528dfd,1,3,218,524,306,0,4,3,156,1ca0dec5b0db6bd4f0e160fee9876022
168,ff57919fded3,ff57919fded3,1,3,218,524,306,0,4,3,156,1ca0dec5b0db6bd4f0e160fee9876022
169,779777a69aa2,779777a69aa2,1,3,218,527,309,0,4,3,158,47a2d50054feed1dc054d46219c89599
169,b65ee3528dfd,b65ee3528dfd,1,3,218,527,309,0,4,3,157,47a2d50054feed1dc054d46219c89599
169,ff57919fded3,ff57919fded3,1,3,218,527,309,0,4,3,157,47a2d50054feed1dc054d46219c89599
170,779777a69aa2,779777a69aa2,1,3,218,530,312,0,4,3,159,aad2ca0dc6fe5e4452192eae5702d10c
170,b65ee3528dfd,b65ee3528dfd,1,3,218,530,312,0,4,3,158,aad2ca0dc6fe5e4452192eae5702d10c
170,ff57919fded3,ff57919fded3,1,3,218,530,312,0,4,3,158,aad2ca0dc6fe5e4452192eae5702d10c
171,779777a69aa2,779777a69aa2,1,3,218,533,315,0,4,3,160,da4cea37dc13cb1f9390841bddbd94c6
171,b65ee3528dfd,b65ee3528dfd,1,3,218,533,315,0,4,3,159,da4cea37dc13cb1f9390841bddbd94c6
171,ff57919fded3,ff57919fded3,1,3,218,533,315,0,4,3,159,da4cea37dc13cb1f9390841bddbd94c6
172,779777a69aa2,779777a69aa2,1,3,218,536,318,0,4,3,161,daccc38ec9d54259671c56d0416f4281
172,b65ee3528dfd,b65ee3528dfd,1,3,218,536,318,0,4,3,160,daccc38ec9d54259671c56d0416f4281
172,ff57919fded3,ff57919fded3,1,3,218,536,318,0,4,3,160,daccc38ec9d54259671c56d0416f4281
174,779777a69aa2,779777a69aa2,1,3,218,539,321,0,4,3,162,15311978219d0475363b0b4b4c472ca8
174,b65ee3528dfd,b65ee3528dfd,1,3,218,539,321,0,4,3,161,15311978219d0475363b0b4b4c472ca8
174,ff57919fded3,ff57919fded3,1,3,218,539,321,0,4,3,161,15311978219d0475363b0b4b4c472ca8
175,779777a69aa2,779777a69aa2,1,3,218,543,325,0,4,3,164,be75ddf1148013ec2dd49d97cc5aa49a
175,b65ee3528dfd,b65ee3528dfd,1,3,218,545,327,0,4,3,163,451ac94cf23dea1afc598d2035814c9a
175,ff57919fded3,ff57919fded3,1,3,218,545,327,0,4,3,163,451ac94cf23dea1afc598d2035814c9a
176,779777a69aa2,779777a69aa2,1,3,218,548,330,0,4,3,165,b0e6372c50a3d839eb6ad3593d2a91af
176,b65ee3528dfd,b65ee3528dfd,1,3,218,548,330,0,4,3,164,b0e6372c50a3d839eb6ad3593d2a91af
176,ff57919fded3,ff57919fded3,1,3,218,548,330,0,4,3,164,b0e6372c50a3d839eb6ad3593d2a91af
177,779777a69aa2,779777a69aa2,1,3,218,551,333,0,4,3,166,0a42193e0cdd545c2317033947b63383
177,b65ee3528dfd,b65ee3528dfd,1,3,218,551,333,0,4,3,165,0a42193e0cdd545c2317033947b63383
177,ff57919fded3,ff57919fded3,1,3,218,551,333,0,4,3,165,0a42193e0cdd545c2317033947b63383
178,779777a69aa2,779777a69aa2,1,3,218,554,336,0,4,3,167,e7f555215729c9ab0db8266f4798540a
178,b65ee3528dfd,b65ee3528dfd,1,3,218,554,336,0,4,3,166,e7f555215729c9ab0db8266f4798540a
178,ff57919fded3,ff57919fded3,1,3,218,554,336,0,4,3,166,e7f555215729c9ab0db8266f4798540a
179,779777a69aa2,779777a69aa2,1,3,218,557,339,0,4,3,168,3a7281434c8b34d8e93aea868367fe82
179,b65ee3528dfd,b65ee3528dfd,1,3,218,557,339,0,4,3,167,3a7281434c8b34d8e93aea868367fe82
179,ff57919fded3,ff57919fded3,1,3,218,557,339,0,4,3,167,3a7281434c8b34d8e93aea868367fe82
180,779777a69aa2,779777a69aa2,1,3,218,560,342,0,4,3,169,4909a6e3905035e9b6fd82721323adfd
180,b65ee3528dfd,b65ee3528dfd,1,3,218,560,342,0,4,3,168,4909a6e3905035e9b6fd82721323adfd
180,ff57919fded3,ff57919fded3,1,3,218,560,342,0,4,3,168,4909a6e3905035e9b6fd82721323adfd
182,779777a69aa2,779777a69aa2,1,3,218,563,345,0,4,3,170,8dad7b945782800cd3cae5412408340d
182,b65ee3528dfd,b65ee3528dfd,1,3,218,563,345,0,4,3,169,8dad7b945782800cd3cae5412408340d
182,ff57919fded3,ff57919fded3,1,3,218,563,345,0,4,3,169,8dad7b945782800cd3cae5412408340d
183,779777a69aa2,779777a69aa2,1,3,218,566,348,0,4,3,171,dd0bb2e4575b7e3195ad6439dabbb7eb
183,b65ee3528dfd,b65ee3528dfd,1,3,218,566,348,0,4,3,170,dd0bb2e4575b7e3195ad6439dabbb7eb
183,ff57919fded3,ff57919fded3,1,3,218,566,348,0,4,3,170,dd0bb2e4575b7e3195ad6439dabbb7eb
184,779777a69aa2,779777a69aa2,1,3,218,569,351,0,4,3,172,f1959fd3185451a46b478652ffc7ce29
184,b65ee3528dfd,b65ee3528dfd,1,3,218,569,351,0,4,3,171,f1959fd3185451a46b478652ffc7ce29
184,ff57919fded3,ff57919fded3,1,3,218,569,351,0,4,3,171,f1959fd3185451a46b478652ffc7ce29
185,779777a69aa2,779777a69aa2,1,3,218,572,354,0,4,3,173,3a26a1696720ead210401db6e0b5d484
185,b65ee3528dfd,b65ee3528dfd,1,3,218,572,354,0,4,3,172,3a26a1696720ead210401db6e0b5d484
185,ff57919fded3,ff57919fded3,1,3,218,572,354,0,4,3,172,3a26a1696720ead210401db6e0b5d484
186,779777a69aa2,779777a69aa2,1,3,218,575,357,0,4,3,174,7458ce2b39193c3591463fc2833050d0
186,b65ee3528dfd,b65ee3528dfd,1,3,218,575,357,0,4,3,173,7458ce2b39193c3591463fc2833050d0
186,ff57919fded3,ff57919fded3,1,3,218,575,357,0,4,3,173,7458ce2b39193c3591463fc2833050d0
187,779777a69aa2,779777a69aa2,1,3,218,578,360,0,4,3,175,d6b4799a2d748777d61d0a84176fdd46
187,b65ee3528dfd,b65ee3528dfd,1,3,218,578,360,0,4,3,174,d6b4799a2d748777d61d0a84176fdd46
187,ff57919fded3,ff57919fded3,1,3,218,578,360,0,4,3,174,d6b4799a2d748777d61d0a84176fdd46
189,779777a69aa2,779777a69aa2,1,3,218,582,364,0,4,3,177,229afab10c12e1aa58055701e22d33be
189,b65ee3528dfd,b65ee3528dfd,1,3,218,584,366,0,4,3,176,45a97f01dd6b3deb504822367eab4945
189,ff57919fded3,ff57919fded3,1,3,218,584,366,0,4,3,176,45a97f01dd6b3deb504822367eab4945
190,779777a69aa2,779777a69aa2,1,3,218,587,369,0,4,3,178,c088d9e848c1f5273be34b8767c55810
190,b65ee3528dfd,b65ee3528dfd,1,3,218,587,369,0,4,3,177,c088d9e848c1f5273be34b8767c55810
190,ff57919fded3,ff57919fded3,1,3,218,587,369,0,4,3,177,c088d9e848c1f5273be34b8767c55810
