elapsed_s,replica_id,host,reachable,roster_size,stable_prefix,delivered_ops,retained_ops,pending_ops,known_replicas,peer_count,ops_applied,state_md5
153,33b44baa950d,33b44baa950d,1,4,564,568,4,0,4,3,142,e7eee854317295280bed8a2ef53d9382
153,f5d6495eab40,f5d6495eab40,1,4,564,568,4,0,4,3,142,e7eee854317295280bed8a2ef53d9382
155,3e42fdfd9872,3e42fdfd9872,1,4,568,572,4,0,4,3,143,cfaa05c7324f7b79924b05d0962131c4
155,c511bb7c0632,c511bb7c0632,1,4,568,572,4,0,4,3,143,cfaa05c7324f7b79924b05d0962131c4
155,33b44baa950d,33b44baa950d,1,4,568,572,4,0,4,3,143,cfaa05c7324f7b79924b05d0962131c4
155,f5d6495eab40,f5d6495eab40,1,4,568,572,4,0,4,3,143,cfaa05c7324f7b79924b05d0962131c4
156,3e42fdfd9872,3e42fdfd9872,1,4,572,576,4,0,4,3,144,787d700b24b8d669b7eae2948b088476
156,c511bb7c0632,c511bb7c0632,1,4,572,576,4,0,4,3,144,787d700b24b8d669b7eae2948b088476
156,33b44baa950d,33b44baa950d,1,4,572,576,4,0,4,3,144,787d700b24b8d669b7eae2948b088476
156,f5d6495eab40,f5d6495eab40,1,4,572,576,4,0,4,3,144,787d700b24b8d669b7eae2948b088476
157,3e42fdfd9872,3e42fdfd9872,1,4,576,580,4,0,4,3,145,86a5431cf6edd9b4841e3a7f41297577
157,c511bb7c0632,c511bb7c0632,1,4,576,580,4,0,4,3,145,86a5431cf6edd9b4841e3a7f41297577
157,33b44baa950d,33b44baa950d,1,4,576,580,4,0,4,3,145,5fc59957382f17b08fc4562ede857265
157,f5d6495eab40,f5d6495eab40,1,4,580,584,4,0,4,3,146,8bcc5fcbcaab121eb3c9b60e8754f31b
158,3e42fdfd9872,3e42fdfd9872,1,4,581,587,6,0,4,3,147,0b31495507aaa345b07cf83166e0163f
158,c511bb7c0632,c511bb7c0632,1,4,584,588,4,0,4,3,147,0b31495507aaa345b07cf83166e0163f
158,33b44baa950d,33b44baa950d,1,4,584,588,4,0,4,3,147,0b31495507aaa345b07cf83166e0163f
158,f5d6495eab40,f5d6495eab40,1,4,584,588,4,0,4,3,147,0b31495507aaa345b07cf83166e0163f
159,3e42fdfd9872,3e42fdfd9872,1,4,588,592,4,0,4,3,148,5ae24ed7f68d682cef8db5cfe421af33
159,c511bb7c0632,c511bb7c0632,1,4,588,592,4,0,4,3,148,5ae24ed7f68d682cef8db5cfe421af33
159,33b44baa950d,33b44baa950d,1,4,588,592,4,0,4,3,148,5ae24ed7f68d682cef8db5cfe421af33
159,f5d6495eab40,f5d6495eab40,1,4,588,592,4,0,4,3,148,5ae24ed7f68d682cef8db5cfe421af33
161,3e42fdfd9872,3e42fdfd9872,1,4,592,596,4,0,4,3,149,6c573f9367b9357cd502286d558710ed
161,c511bb7c0632,c511bb7c0632,1,4,592,596,4,0,4,3,149,6c573f9367b9357cd502286d558710ed
161,33b44baa950d,33b44baa950d,1,4,592,596,4,0,4,3,149,6c573f9367b9357cd502286d558710ed
161,f5d6495eab40,f5d6495eab40,1,4,592,596,4,0,4,3,149,6c573f9367b9357cd502286d558710ed
162,3e42fdfd9872,3e42fdfd9872,1,4,596,600,4,0,4,3,150,d6ffa3a31efe1b9f09250c5bcc0da64d
162,c511bb7c0632,c511bb7c0632,1,4,596,600,4,0,4,3,150,d6ffa3a31efe1b9f09250c5bcc0da64d
162,33b44baa950d,33b44baa950d,1,4,596,600,4,0,4,3,150,d6ffa3a31efe1b9f09250c5bcc0da64d
162,f5d6495eab40,f5d6495eab40,1,4,596,600,4,0,4,3,150,d6ffa3a31efe1b9f09250c5bcc0da64d
163,3e42fdfd9872,3e42fdfd9872,1,4,600,604,4,0,4,3,151,72cb3b5b4127800a9edc3807656e9905
163,c511bb7c0632,c511bb7c0632,1,4,600,604,4,0,4,3,151,72cb3b5b4127800a9edc3807656e9905
163,33b44baa950d,33b44baa950d,1,4,600,604,4,0,4,3,151,72cb3b5b4127800a9edc3807656e9905
163,f5d6495eab40,f5d6495eab40,1,4,600,604,4,0,4,3,151,72cb3b5b4127800a9edc3807656e9905
164,3e42fdfd9872,3e42fdfd9872,1,4,604,608,4,0,4,3,152,04a95245e30184f6accdef99c2b4fceb
164,c511bb7c0632,c511bb7c0632,1,4,604,608,4,0,4,3,152,04a95245e30184f6accdef99c2b4fceb
164,33b44baa950d,33b44baa950d,1,4,604,608,4,0,4,3,152,04a95245e30184f6accdef99c2b4fceb
164,f5d6495eab40,f5d6495eab40,1,4,604,608,4,0,4,3,152,04a95245e30184f6accdef99c2b4fceb
166,3e42fdfd9872,3e42fdfd9872,1,4,608,613,5,0,4,3,154,5b3c8d35f34894ad8d7078f4d1c2545a
166,c511bb7c0632,c511bb7c0632,1,4,612,616,4,0,4,3,154,26e204ec05dc889780e8c4687ea6cd4b
166,33b44baa950d,33b44baa950d,1,4,612,616,4,0,4,3,154,26e204ec05dc889780e8c4687ea6cd4b
166,f5d6495eab40,f5d6495eab40,1,4,612,616,4,0,4,3,154,26e204ec05dc889780e8c4687ea6cd4b
167,3e42fdfd9872,3e42fdfd9872,1,4,616,620,4,0,4,3,155,cc84d5c2f1d18e3114600f2332a49916
167,c511bb7c0632,c511bb7c0632,1,4,616,620,4,0,4,3,155,cc84d5c2f1d18e3114600f2332a49916
167,33b44baa950d,33b44baa950d,1,4,616,620,4,0,4,3,155,cc84d5c2f1d18e3114600f2332a49916
167,f5d6495eab40,f5d6495eab40,1,4,616,620,4,0,4,3,155,cc84d5c2f1d18e3114600f2332a49916
168,3e42fdfd9872,3e42fdfd9872,1,4,620,624,4,0,4,3,156,23b8510175fe152d544def74f41681a4
168,c511bb7c0632,c511bb7c0632,1,4,620,624,4,0,4,3,156,23b8510175fe152d544def74f41681a4
168,33b44baa950d,33b44baa950d,1,4,620,624,4,0,4,3,156,23b8510175fe152d544def74f41681a4
168,f5d6495eab40,f5d6495eab40,1,4,620,624,4,0,4,3,156,23b8510175fe152d544def74f41681a4
169,3e42fdfd9872,3e42fdfd9872,1,4,624,628,4,0,4,3,157,6434df7cb178038f4075b45362f4debc
169,c511bb7c0632,c511bb7c0632,1,4,624,628,4,0,4,3,157,6434df7cb178038f4075b45362f4debc
169,33b44baa950d,33b44baa950d,1,4,624,628,4,0,4,3,157,6434df7cb178038f4075b45362f4debc
169,f5d6495eab40,f5d6495eab40,1,4,624,628,4,0,4,3,157,6434df7cb178038f4075b45362f4debc
171,3e42fdfd9872,3e42fdfd9872,1,4,628,632,4,0,4,3,158,4b2f7e7e9dac8cf6d109a77fa8612a4f
171,c511bb7c0632,c511bb7c0632,1,4,628,632,4,0,4,3,158,4b2f7e7e9dac8cf6d109a77fa8612a4f
171,33b44baa950d,33b44baa950d,1,4,628,632,4,0,4,3,158,4b2f7e7e9dac8cf6d109a77fa8612a4f
171,f5d6495eab40,f5d6495eab40,1,4,628,632,4,0,4,3,158,4b2f7e7e9dac8cf6d109a77fa8612a4f
172,3e42fdfd9872,3e42fdfd9872,1,4,632,636,4,0,4,3,159,1c70fe420e244f4da7578264edc14c16
172,c511bb7c0632,c511bb7c0632,1,4,632,636,4,0,4,3,159,1c70fe420e244f4da7578264edc14c16
172,33b44baa950d,33b44baa950d,1,4,632,636,4,0,4,3,159,67f73da85d6602ab10a2fce8f699b691
172,f5d6495eab40,f5d6495eab40,1,4,636,640,4,0,4,3,160,68c5621b6311d78118ce2ae239584072
173,3e42fdfd9872,3e42fdfd9872,1,4,637,643,6,0,4,3,161,a266362380b76f136f42d7fbe07e4748
173,c511bb7c0632,c511bb7c0632,1,4,640,644,4,0,4,3,161,a266362380b76f136f42d7fbe07e4748
173,33b44baa950d,33b44baa950d,1,4,640,644,4,0,4,3,161,a266362380b76f136f42d7fbe07e4748
173,f5d6495eab40,f5d6495eab40,1,4,640,644,4,0,4,3,161,a266362380b76f136f42d7fbe07e4748
174,3e42fdfd9872,3e42fdfd9872,1,4,644,648,4,0,4,3,162,c52e2231a21e61ec77d3d39e36318e08
174,c511bb7c0632,c511bb7c0632,1,4,644,648,4,0,4,3,162,c52e2231a21e61ec77d3d39e36318e08
174,33b44baa950d,33b44baa950d,1,4,644,648,4,0,4,3,162,c52e2231a21e61ec77d3d39e36318e08
174,f5d6495eab40,f5d6495eab40,1,4,644,648,4,0,4,3,162,c52e2231a21e61ec77d3d39e36318e08
176,3e42fdfd9872,3e42fdfd9872,1,4,648,652,4,0,4,3,163,b34386b676abfc1ca0a56fdcb0828996
176,c511bb7c0632,c511bb7c0632,1,4,648,652,4,0,4,3,163,b34386b676abfc1ca0a56fdcb0828996
176,33b44baa950d,33b44baa950d,1,4,648,652,4,0,4,3,163,b34386b676abfc1ca0a56fdcb0828996
176,f5d6495eab40,f5d6495eab40,1,4,648,652,4,0,4,3,163,b34386b676abfc1ca0a56fdcb0828996
177,3e42fdfd9872,3e42fdfd9872,1,4,652,656,4,0,4,3,164,a3a320e2a52cbd49fbc279f1394afdb1
177,c511bb7c0632,c511bb7c0632,1,4,652,656,4,0,4,3,164,a3a320e2a52cbd49fbc279f1394afdb1
177,33b44baa950d,33b44baa950d,1,4,652,656,4,0,4,3,164,a3a320e2a52cbd49fbc279f1394afdb1
177,f5d6495eab40,f5d6495eab40,1,4,652,656,4,0,4,3,164,a3a320e2a52cbd49fbc279f1394afdb1
178,3e42fdfd9872,3e42fdfd9872,1,4,656,660,4,0,4,3,165,11bdd6cc73ded2c3042873b4dc904bae
178,c511bb7c0632,c511bb7c0632,1,4,656,660,4,0,4,3,165,11bdd6cc73ded2c3042873b4dc904bae
178,33b44baa950d,33b44baa950d,1,4,656,660,4,0,4,3,165,11bdd6cc73ded2c3042873b4dc904bae
178,f5d6495eab40,f5d6495eab40,1,4,656,660,4,0,4,3,165,11bdd6cc73ded2c3042873b4dc904bae
179,3e42fdfd9872,3e42fdfd9872,1,4,660,664,4,0,4,3,166,181d9cddc5d162a072d73e5bbbb5b62b
179,c511bb7c0632,c511bb7c0632,1,4,660,664,4,0,4,3,166,181d9cddc5d162a072d73e5bbbb5b62b
179,33b44baa950d,33b44baa950d,1,4,660,664,4,0,4,3,166,181d9cddc5d162a072d73e5bbbb5b62b
179,f5d6495eab40,f5d6495eab40,1,4,660,664,4,0,4,3,166,c92e83766d0a89e89135dad2fc83ce8f
180,3e42fdfd9872,3e42fdfd9872,1,4,664,669,5,0,4,3,168,e18c27471c5e5abfbc71a5ae74c8cc41
180,c511bb7c0632,c511bb7c0632,1,4,668,672,4,0,4,3,168,4a55d9fbd1bfd8366e7918e3de2080b4
180,33b44baa950d,33b44baa950d,1,4,668,672,4,0,4,3,168,4a55d9fbd1bfd8366e7918e3de2080b4
180,f5d6495eab40,f5d6495eab40,1,4,668,672,4,0,4,3,168,4a55d9fbd1bfd8366e7918e3de2080b4
182,3e42fdfd9872,3e42fdfd9872,1,4,672,676,4,0,4,3,169,bcf1845472b0cd4552d6cbe2cbe6da55
182,c511bb7c0632,c511bb7c0632,1,4,672,676,4,0,4,3,169,bcf1845472b0cd4552d6cbe2cbe6da55
182,33b44baa950d,33b44baa950d,1,4,672,676,4,0,4,3,169,bcf1845472b0cd4552d6cbe2cbe6da55
182,f5d6495eab40,f5d6495eab40,1,4,672,676,4,0,4,3,169,bcf1845472b0cd4552d6cbe2cbe6da55
183,3e42fdfd9872,3e42fdfd9872,1,4,676,680,4,0,4,3,170,9c5e4027077636d4398aadb9bf8665f0
183,c511bb7c0632,c511bb7c0632,1,4,677,680,3,0,4,3,170,9c5e4027077636d4398aadb9bf8665f0
183,33b44baa950d,33b44baa950d,1,4,676,680,4,0,4,3,170,9c5e4027077636d4398aadb9bf8665f0
183,f5d6495eab40,f5d6495eab40,1,4,676,680,4,0,4,3,170,9c5e4027077636d4398aadb9bf8665f0
184,3e42fdfd9872,3e42fdfd9872,1,4,680,684,4,0,4,3,171,3547518a02f729faf1f432c1bd4f18c0
184,c511bb7c0632,c511bb7c0632,1,4,680,684,4,0,4,3,171,3547518a02f729faf1f432c1bd4f18c0
184,33b44baa950d,33b44baa950d,1,4,680,684,4,0,4,3,171,3547518a02f729faf1f432c1bd4f18c0
184,f5d6495eab40,f5d6495eab40,1,4,680,684,4,0,4,3,171,3547518a02f729faf1f432c1bd4f18c0
185,3e42fdfd9872,3e42fdfd9872,1,4,684,688,4,0,4,3,172,eff6bee0d45f6fe5e5743da38c348af6
185,c511bb7c0632,c511bb7c0632,1,4,685,688,3,0,4,3,172,eff6bee0d45f6fe5e5743da38c348af6
185,33b44baa950d,33b44baa950d,1,4,684,688,4,0,4,3,172,eff6bee0d45f6fe5e5743da38c348af6
185,f5d6495eab40,f5d6495eab40,1,4,684,688,4,0,4,3,172,eff6bee0d45f6fe5e5743da38c348af6
187,3e42fdfd9872,3e42fdfd9872,1,4,688,692,4,0,4,3,173,d66c8a0d4542c7f1dee4ed7b76fe2f15
187,c511bb7c0632,c511bb7c0632,1,4,689,692,3,0,4,3,173,d66c8a0d4542c7f1dee4ed7b76fe2f15
187,33b44baa950d,33b44baa950d,1,4,688,692,4,0,4,3,173,d66c8a0d4542c7f1dee4ed7b76fe2f15
187,f5d6495eab40,f5d6495eab40,1,4,688,692,4,0,4,3,173,d66c8a0d4542c7f1dee4ed7b76fe2f15
188,3e42fdfd9872,3e42fdfd9872,1,4,692,696,4,0,4,3,174,45d7ddd7dd3903565a01ff06b87fc77a
188,c511bb7c0632,c511bb7c0632,1,4,693,696,3,0,4,3,174,45d7ddd7dd3903565a01ff06b87fc77a
188,33b44baa950d,33b44baa950d,1,4,692,696,4,0,4,3,174,45d7ddd7dd3903565a01ff06b87fc77a
188,f5d6495eab40,f5d6495eab40,1,4,692,696,4,0,4,3,174,45d7ddd7dd3903565a01ff06b87fc77a
189,3e42fdfd9872,3e42fdfd9872,1,4,696,700,4,0,4,3,175,e5ff76c06b68df81bb52b96af4eb0981
189,c511bb7c0632,c511bb7c0632,1,4,697,700,3,0,4,3,175,e5ff76c06b68df81bb52b96af4eb0981
189,33b44baa950d,33b44baa950d,1,4,696,700,4,0,4,3,175,e5ff76c06b68df81bb52b96af4eb0981
189,f5d6495eab40,f5d6495eab40,1,4,696,700,4,0,4,3,175,5b4ef9c23d4bb932458ef4c004b3fffe
